timestamp,modality,participant,action,details,comment,group
2023-12-04 10:41:29.735000+00:00,Touch,GREEN,moved,document 1034,,G6
2023-12-04 10:41:29.826000+00:00,Touch,GREEN,moved,selected documents including 1047,,G6
2023-12-04 10:41:29.826000+00:00,Touch,GREEN,moved,selected documents including 1060,,G6
2023-12-04 10:41:30.031000+00:00,Touch,GREEN,moved,document 1055,,G6
2023-12-04 10:41:30.036000+00:00,Touch,GREEN,moved,document 1034,,G6
2023-12-04 10:41:31.959000+00:00,Touch,GREEN,moved,selected documents including 1060,,G6
2023-12-04 10:41:32.192000+00:00,Touch,GREEN,moved,document 1055,,G6
2023-12-04 10:41:33.142000+00:00,Touch,GREEN,open,document 1060,,G6
2023-12-04 10:41:56.275000+00:00,Touch,GREEN,stopped,scrolling Document 1060,,G6
2023-12-04 10:42:05.456000+00:00,Touch,GREEN,stopped,scrolling Document 1060,,G6
2023-12-04 10:42:07.321000+00:00,Touch,GREEN,close,document 1060,,G6
2023-12-04 10:42:07.550000+00:00,Touch,GREEN,moved,document 1055,,G6
2023-12-04 10:42:08.088000+00:00,Touch,GREEN,open,document 1047,,G6
2023-12-04 10:42:29.596000+00:00,Touch,GREEN,close,document 1047,,G6
2023-12-04 10:42:36.783000+00:00,Touch,GREEN,open,document 1047,,G6
2023-12-04 10:42:43.989000+00:00,Touch,GREEN,highlight,"sentence ''We thought it was a big meth lab that the big farmer dude's George Prado running, but I don't know.' in document 1047",,G6
2023-12-04 10:43:05.939000+00:00,Touch,GREEN,close,document 1047,,G6
2023-12-04 10:43:06.672000+00:00,Touch,GREEN,open,document 1060,,G6
2023-12-04 10:43:09.006000+00:00,Touch,GREEN,close,document 1060,,G6
2023-12-04 10:43:15.442000+00:00,Touch,BLUE,searching,PRADO,,G6
2023-12-04 10:43:21.082000+00:00,Touch,GREEN,open,document 1017,,G6
2023-12-04 10:44:05.251000+00:00,Touch,GREEN,searching,SMELLL,,G6
2023-12-04 10:44:12.045000+00:00,Touch,GREEN,add,tag SMELL,,G6
2023-12-04 10:44:13.931000+00:00,Touch,GREEN,tag,all selected articles with tag: SMELL,,G6
2023-12-04 10:44:19+00:00,Touch,BLUE,open,document 1037,,G6
2023-12-04 10:44:20.824000+00:00,Touch,GREEN,deselect,all documents,,G6
2023-12-04 10:44:38.861000+00:00,Touch,GREEN,stopped,scrolling Document 1037,,G6
2023-12-04 10:44:46.347000+00:00,Touch,GREEN,stopped,scrolling Document 1037,,G6
2023-12-04 10:44:48.679000+00:00,Touch,GREEN,stopped,scrolling Document 1037,,G6
2023-12-04 10:44:57.523000+00:00,Touch,GREEN,stopped,scrolling Document 1037,,G6
2023-12-04 10:45:10.649000+00:00,Touch,GREEN,open,document 1060,,G6
2023-12-04 10:45:16.020000+00:00,Touch,GREEN,stopped,scrolling Document 1060,,G6
2023-12-04 10:45:26.019000+00:00,Touch,BLUE,close,document 1037,,G6
2023-12-04 10:45:33.241000+00:00,Touch,BLUE,moved,document 1006,,G6
2023-12-04 10:45:34.996000+00:00,Touch,BLUE,moved,document 1037,,G6
2023-12-04 10:45:36.371000+00:00,Touch,BLUE,moved,document 1006,,G6
2023-12-04 10:45:37.766000+00:00,Touch,BLUE,moved,document 1037,,G6
2023-12-04 10:45:38.528000+00:00,Touch,BLUE,open,document 1036,,G6
2023-12-04 10:45:47.807000+00:00,Touch,GREEN,stopped,scrolling Document 1060,,G6
2023-12-04 10:46:12.104000+00:00,Touch,BLUE,highlight,"sentence 'With all the recent beef problems in Springfield, I think an investigation into uncooked meats at the festival may be in order,' stated George prado, owner of the local FFE farms' in document 1036",,G6
2023-12-04 10:46:14.423000+00:00,Touch,BLUE,clear,"sentence 'With all the recent beef problems in Springfield, I think an investigation into uncooked meats at the festival may be in order,' stated George prado, owner of the local FFE farms' in document 1036",,G6
2023-12-04 10:46:15.236000+00:00,Touch,BLUE,highlight,"sentence 'With all the recent beef problems in Springfield, I think an investigation into uncooked meats at the festival may be in order,' stated George prado, owner of the local FFE farms' in document 1036",,G6
2023-12-04 10:46:27.154000+00:00,Touch,GREEN,select,document 1059,,G6
2023-12-04 10:46:30.076000+00:00,Touch,GREEN,moved,selected documents including 1059,,G6
2023-12-04 10:46:30.863000+00:00,Touch,GREEN,open,document 1059,,G6
2023-12-04 10:46:34.875000+00:00,Touch,BLUE,open,document 1018,,G6
2023-12-04 10:46:36.559000+00:00,Touch,GREEN,stopped,scrolling Document 1059,,G6
2023-12-04 10:46:38.741000+00:00,Touch,GREEN,moved,selected documents including 1059,,G6
2023-12-04 10:46:41.205000+00:00,Touch,BLUE,highlight,"sentence 'Would the parks and recreation secretary or park supervisor be able to organize and run all of these track events and also do their regular duties? The parks and recreation manager is responsible for the swimming pool programs, events at the senior center and the management of the sports leagues by assigning fields and organizing games.' in document 1018",,G6
2023-12-04 10:46:41.467000+00:00,Touch,GREEN,stopped,scrolling Document 1059,,G6
2023-12-04 10:46:41.588000+00:00,Touch,BLUE,stopped,scrolling Document 1018,,G6
2023-12-04 10:46:42.372000+00:00,Touch,BLUE,close,document 1018,,G6
2023-12-04 10:46:43.731000+00:00,Touch,BLUE,open,document 1050,,G6
2023-12-04 10:46:46.007000+00:00,Touch,GREEN,stopped,scrolling Document 1059,,G6
2023-12-04 10:46:49.929000+00:00,Touch,GREEN,searching,for too short text,,G6
2023-12-04 10:46:50.130000+00:00,Touch,GREEN,search,cleared,,G6
2023-12-04 10:46:51.989000+00:00,Touch,BLUE,searching,for too short text,,G6
2023-12-04 10:46:52.048000+00:00,Touch,BLUE,search,cleared,,G6
2023-12-04 10:48:04.028000+00:00,Touch,GREEN,searching,FLOWERS,,G6
2023-12-04 10:48:23.699000+00:00,Touch,GREEN,stopped,scrolling Document 1059,,G6
2023-12-04 10:48:24.509000+00:00,Touch,GREEN,close,document 1059,,G6
2023-12-04 10:48:26.205000+00:00,Touch,GREEN,close,document 1060,,G6
2023-12-04 10:48:26.420000+00:00,Touch,GREEN,moved,document 1055,,G6
2023-12-04 10:48:27.194000+00:00,Touch,GREEN,open,document 1060,,G6
2023-12-04 10:48:29.414000+00:00,Touch,GREEN,close,document 1060,,G6
2023-12-04 10:48:29.560000+00:00,Touch,GREEN,moved,document 1055,,G6
2023-12-04 10:48:30.474000+00:00,Touch,GREEN,open,document 1047,,G6
2023-12-04 10:48:58.070000+00:00,Touch,GREEN,close,document 1047,,G6
2023-12-04 10:49:00.535000+00:00,Touch,GREEN,open,document 1060,,G6
2023-12-04 10:49:03.017000+00:00,Touch,GREEN,close,document 1060,,G6
2023-12-04 10:49:03.207000+00:00,Touch,GREEN,moved,document 1055,,G6
2023-12-04 12:38:28.763000+00:00,Voice,GREEN,select,document with month january,,G7
2023-12-04 12:38:40.093000+00:00,Voice,GREEN,deselect,all documents,,G7
2023-12-04 12:38:42.121000+00:00,Touch,GREEN,moved,document 1004,,G7
2023-12-04 12:38:45.140000+00:00,Touch,GREEN,moved,document 1004,,G7
2023-12-04 12:38:46.168000+00:00,Touch,GREEN,open,document 1004,,G7
2023-12-04 12:38:48.021000+00:00,Touch,BLUE,open,document 1041,,G7
2023-12-04 12:38:55.839000+00:00,Touch,GREEN,resized,document 1004,,G7
2023-12-04 12:38:56.143000+00:00,Touch,BLUE,stopped,scrolling Document 1041,,G7
2023-12-04 12:38:57.028000+00:00,Touch,BLUE,select,document 1041,,G7
2023-12-04 12:38:58.270000+00:00,Touch,BLUE,deselect,document 1041,,G7
2023-12-04 12:39:22.945000+00:00,Voice,BLUE,error,reportRecognitionError,,G7
2023-12-04 12:39:25.771000+00:00,Touch,GREEN,sort,Chrono,,G7
2023-12-04 12:39:30.266000+00:00,Touch,GREEN,close,document 1004,,G7
2023-12-04 12:39:31.281000+00:00,Touch,GREEN,close,document 1041,,G7
2023-12-04 12:39:32.628000+00:00,Touch,GREEN,open,document 1041,,G7
2023-12-04 12:39:33.805000+00:00,Touch,GREEN,close,document 1041,,G7
2023-12-04 12:39:47.255000+00:00,Touch,BLUE,select,document 1041,,G7
2023-12-04 12:39:49.671000+00:00,Touch,BLUE,moved,selected documents including 1041,,G7
2023-12-04 12:39:53.160000+00:00,Touch,GREEN,open,document 1004,,G7
2023-12-04 12:39:54.713000+00:00,Voice,BLUE,error,reportRecognitionError,,G7
2023-12-04 12:40:05.744000+00:00,Voice,BLUE,error,reportRecognitionError,,G7
2023-12-04 12:40:17.112000+00:00,Touch,BLUE,moved,selected documents including 1041,,G7
2023-12-04 12:40:17.680000+00:00,Touch,BLUE,open,document 1041,,G7
2023-12-04 12:40:20.568000+00:00,Touch,BLUE,close,document 1041,,G7
2023-12-04 12:40:21.505000+00:00,Touch,BLUE,open,document 1041,,G7
2023-12-04 12:40:22.736000+00:00,Touch,BLUE,moved,selected documents including 1041,,G7
2023-12-04 12:40:24.240000+00:00,Touch,BLUE,moved,selected documents including 1041,,G7
2023-12-04 12:41:02.390000+00:00,Touch,GREEN,highlight,sentence 'I don't think he was after money.' in document 1004,,G7
2023-12-04 12:41:03.859000+00:00,Touch,GREEN,highlight,"sentence 'An Springfield Daily newspaper route chief was preparing papers for his route nearby at the time, and overheard the man yelling as police and emergency workers worked to secure the agitated driver into the ambulance.' in document 1004",,G7
2023-12-04 12:41:04.784000+00:00,Touch,GREEN,clear,sentence 'I don't think he was after money.' in document 1004,,G7
2023-12-04 12:41:05.323000+00:00,Touch,GREEN,clear,"sentence 'An Springfield Daily newspaper route chief was preparing papers for his route nearby at the time, and overheard the man yelling as police and emergency workers worked to secure the agitated driver into the ambulance.' in document 1004",,G7
2023-12-04 12:41:06.255000+00:00,Touch,GREEN,highlight,"sentence '' He then said something like 'Flowers will bring victory for our shining futures!'' When questioned about the man's strange behavior, police had no comment.' in document 1004",,G7
2023-12-04 12:41:39.934000+00:00,Touch,GREEN,searching,FLOWERS,,G7
2023-12-04 12:41:42.173000+00:00,Touch,BLUE,moved,selected documents including 1041,,G7
2023-12-04 12:42:10.882000+00:00,Touch,BLUE,resized,document 1041,,G7
2023-12-04 12:42:12.710000+00:00,Touch,GREEN,searching,FLOWER,,G7
2023-12-04 12:42:13.210000+00:00,Touch,BLUE,resized,document 1041,,G7
2023-12-04 12:42:19.776000+00:00,Touch,GREEN,open,document 1047,,G7
2023-12-04 12:42:24.659000+00:00,Touch,GREEN,resized,document 1047,,G7
2023-12-04 12:43:36.667000+00:00,Touch,GREEN,close,document 1047,,G7
2023-12-04 12:43:51.289000+00:00,Touch,BLUE,deselect,document 1041,,G7
2023-12-04 12:44:42.640000+00:00,Touch,BLUE,close,document 1041,,G7
2023-12-04 12:44:46.171000+00:00,Touch,BLUE,moved,document 1041,,G7
2023-12-04 12:45:56.100000+00:00,Touch,GREEN,moved,document 1004,,G7
2023-12-04 12:45:57.662000+00:00,Touch,GREEN,moved,document 1004,,G7
2023-12-04 12:46:00.821000+00:00,Touch,GREEN,moved,document 1004,,G7
2023-12-04 12:46:01.165000+00:00,Touch,GREEN,moved,document 1004,,G7
2023-12-04 12:46:02.839000+00:00,Touch,GREEN,select,document 1004,,G7
2023-12-04 12:46:24.405000+00:00,Touch,GREEN,add,tag BEGIN,,G7
2023-12-04 12:46:28.747000+00:00,Touch,GREEN,tag,all selected articles with tag: BEGIN,,G7
2023-12-04 12:46:29.330000+00:00,Touch,GREEN,untag,all selected articles with tag: BEGIN,,G7
2023-12-04 12:46:35.248000+00:00,Voice,GREEN,assign,tag ricin,,G7
2023-12-04 12:46:35.249000+00:00,Touch,GREEN,tag,all selected articles with tag: RICIN,,G7
2023-12-04 12:46:35.424000+00:00,Touch,BLUE,close,document 1004,,G7
2023-12-04 12:46:45.731000+00:00,Touch,BLUE,select,document 1061,,G7
2023-12-04 12:46:55.501000+00:00,Touch,BLUE,open,document 1056,,G7
2023-12-04 12:46:59.636000+00:00,Touch,GREEN,select,document 1050,,G7
2023-12-04 12:46:59.952000+00:00,Touch,GREEN,deselect,document 1050,,G7
2023-12-04 12:47:01.701000+00:00,Touch,GREEN,open,document 1050,,G7
2023-12-04 12:47:02.128000+00:00,Touch,BLUE,close,document 1056,,G7
2023-12-04 12:47:02.439000+00:00,Touch,GREEN,close,document 1050,,G7
2023-12-04 12:47:03.283000+00:00,Touch,GREEN,select,document 1050,,G7
2023-12-04 12:47:09.754000+00:00,Touch,GREEN,open,document 1030,,G7
2023-12-04 12:47:10.767000+00:00,Touch,GREEN,select,document 1030,,G7
2023-12-04 12:47:11.697000+00:00,Touch,GREEN,close,document 1030,,G7
2023-12-04 12:47:21.288000+00:00,Touch,GREEN,open,document 1017,,G7
2023-12-04 12:47:22.583000+00:00,Touch,GREEN,select,document 1017,,G7
2023-12-04 12:47:23.585000+00:00,Touch,GREEN,close,document 1017,,G7
2023-12-04 12:47:23.655000+00:00,Touch,BLUE,select,document 1012,,G7
2023-12-04 12:47:28.068000+00:00,Touch,GREEN,open,document 1037,,G7
2023-12-04 12:47:44.209000+00:00,Touch,BLUE,select,document 1059,,G7
2023-12-04 12:47:46.063000+00:00,Touch,GREEN,select,document 1037,,G7
2023-12-04 12:47:46.394000+00:00,Touch,GREEN,deselect,document 1037,,G7
2023-12-04 12:47:47.756000+00:00,Touch,GREEN,close,document 1037,,G7
2023-12-04 12:47:48.936000+00:00,Touch,GREEN,select,document 1037,,G7
2023-12-04 12:48:15.268000+00:00,Touch,BLUE,select,document 1058,,G7
2023-12-04 12:48:38.229000+00:00,Touch,GREEN,open,document 1013,,G7
2023-12-04 12:48:42.883000+00:00,Touch,GREEN,select,document 1013,,G7
2023-12-04 12:48:45.333000+00:00,Touch,GREEN,close,document 1013,,G7
2023-12-04 12:48:51.281000+00:00,Touch,BLUE,open,document 1006,,G7
2023-12-04 12:49:00.417000+00:00,Touch,BLUE,close,document 1006,,G7
2023-12-04 12:49:12.865000+00:00,Touch,GREEN,select,document 1036,,G7
2023-12-04 12:49:14.777000+00:00,Touch,BLUE,select,document 1010,,G7
2023-12-04 12:49:31.002000+00:00,Touch,BLUE,open,document 1061,,G7
2023-12-04 12:49:53.293000+00:00,Touch,BLUE,close,document 1061,,G7
2023-12-04 12:49:53.300000+00:00,Touch,BLUE,open,document 1061,,G7
2023-12-04 12:49:55.361000+00:00,Touch,BLUE,close,document 1061,,G7
2023-12-04 12:52:03.577000+00:00,Touch,BLUE,select,document 1028,,G7
2023-12-04 12:52:22.705000+00:00,Touch,GREEN,open,document 1029,,G7
2023-12-04 12:52:27.366000+00:00,Touch,GREEN,close,document 1029,,G7
2023-12-04 12:52:48.381000+00:00,Touch,BLUE,select,document 1015,,G7
2023-12-04 12:53:00.637000+00:00,Touch,BLUE,deselect,document 1015,,G7
2023-12-04 12:53:07.155000+00:00,Touch,BLUE,select,document 1053,,G7
2023-12-04 12:53:24.104000+00:00,Touch,GREEN,select,document 1047,,G7
2023-12-04 12:53:26.224000+00:00,Touch,GREEN,open,document 1047,,G7
2023-12-04 12:53:31.771000+00:00,Touch,GREEN,close,document 1047,,G7
2023-12-04 12:53:43.311000+00:00,Touch,BLUE,open,document 1018,,G7
2023-12-04 12:53:45.538000+00:00,Touch,BLUE,close,document 1018,,G7
2023-12-04 12:54:05.018000+00:00,Touch,GREEN,open,document 1013,,G7
2023-12-04 12:54:05.581000+00:00,Touch,GREEN,close,document 1013,,G7
2023-12-04 12:54:19.876000+00:00,Touch,BLUE,moved,selected documents including 1059,,G7
2023-12-04 12:54:29.293000+00:00,Touch,GREEN,moved,selected documents including 1047,,G7
2023-12-04 12:54:29.959000+00:00,Touch,GREEN,deselect,document 1004,,G7
2023-12-04 12:54:33.669000+00:00,Touch,GREEN,moved,document 1004,,G7
2023-12-04 12:54:34.339000+00:00,Touch,GREEN,moved,document 1004,,G7
2023-12-04 12:54:48.956000+00:00,Touch,GREEN,moved,selected documents including 1047,,G7
2023-12-04 12:55:10.429000+00:00,Touch,GREEN,deselect,document 1047,,G7
2023-12-04 12:55:10.765000+00:00,Touch,GREEN,deselect,document 1036,,G7
2023-12-04 12:55:11.308000+00:00,Touch,GREEN,deselect,document 1050,,G7
2023-12-04 12:55:11.652000+00:00,Touch,GREEN,deselect,document 1030,,G7
2023-12-04 12:55:12.285000+00:00,Touch,GREEN,deselect,document 1017,,G7
2023-12-04 12:55:12.552000+00:00,Touch,GREEN,deselect,document 1037,,G7
2023-12-04 12:55:12.904000+00:00,Touch,GREEN,deselect,document 1013,,G7
2023-12-04 12:55:35.404000+00:00,Touch,GREEN,open,document 1047,,G7
2023-12-04 12:55:36.170000+00:00,Touch,GREEN,close,document 1047,,G7
2023-12-04 12:55:45.056000+00:00,Touch,GREEN,select,document 1060,,G7
2023-12-04 12:55:49.967000+00:00,Touch,GREEN,select,document 1042,,G7
2023-12-04 12:55:50.368000+00:00,Touch,GREEN,select,document 1008,,G7
2023-12-04 12:55:50.890000+00:00,Touch,GREEN,select,document 1056,,G7
2023-12-04 12:55:52.284000+00:00,Touch,GREEN,select,document 1040,,G7
2023-12-04 12:55:52.665000+00:00,Touch,GREEN,select,document 1055,,G7
2023-12-04 12:55:53.083000+00:00,Touch,GREEN,select,document 1044,,G7
2023-12-04 12:55:53.538000+00:00,Touch,GREEN,select,document 1054,,G7
2023-12-04 12:55:56.650000+00:00,Touch,GREEN,moved,selected documents including 1060,,G7
2023-12-04 12:56:04.312000+00:00,Touch,GREEN,open,document 1047,,G7
2023-12-04 12:56:07.408000+00:00,Touch,BLUE,deselect,document 1059,,G7
2023-12-04 12:56:08.169000+00:00,Touch,BLUE,select,document 1059,,G7
2023-12-04 12:56:13.666000+00:00,Voice,BLUE,deselect,all documents,,G7
2023-12-04 12:56:16.146000+00:00,Touch,BLUE,open,document 1059,,G7
2023-12-04 12:56:30.843000+00:00,Touch,GREEN,moved,document 1047,,G7
2023-12-04 12:56:41.381000+00:00,Touch,BLUE,close,document 1059,,G7
2023-12-04 12:56:42.186000+00:00,Touch,BLUE,open,document 1059,,G7
2023-12-04 12:56:43.831000+00:00,Touch,BLUE,close,document 1059,,G7
2023-12-04 12:56:46.509000+00:00,Touch,BLUE,moved,document 1059,,G7
2023-12-04 12:56:49.970000+00:00,Touch,BLUE,moved,document 1061,,G7
2023-12-04 12:56:50.555000+00:00,Touch,BLUE,open,document 1061,,G7
2023-12-04 12:56:58.760000+00:00,Touch,GREEN,select,document 1047,,G7
2023-12-04 12:57:04.471000+00:00,Voice,GREEN,error,reportRecognitionError,,G7
2023-12-04 12:57:14.613000+00:00,Voice,GREEN,moved,selected documents to zone A3,,G7
2023-12-04 12:57:20.891000+00:00,Voice,GREEN,deselect,all documents,,G7
2023-12-04 12:57:24.278000+00:00,Touch,GREEN,open,document 1036,,G7
2023-12-04 12:57:30.319000+00:00,Touch,BLUE,stopped,scrolling Document 1061,,G7
2023-12-04 12:57:33.583000+00:00,Touch,GREEN,highlight,"sentence 'The silo used to house missile protection for the Groves Weapons Annex south of town, but was abandoned and decommissioned in the early 1990's.' in document 1047",,G7
2023-12-04 12:57:34.674000+00:00,Touch,GREEN,clear,"sentence 'The silo used to house missile protection for the Groves Weapons Annex south of town, but was abandoned and decommissioned in the early 1990's.' in document 1047",,G7
2023-12-04 12:57:35.083000+00:00,Touch,BLUE,moved,document 1061,,G7
2023-12-04 12:57:35.308000+00:00,Touch,GREEN,highlight,"sentence ''We thought it was a big meth lab that the big farmer dude's George Prado running, but I don't know.' in document 1047",,G7
2023-12-04 12:57:39.610000+00:00,Touch,GREEN,highlight,sentence 'But there is something major going on up there.' in document 1047,,G7
2023-12-04 12:57:39.720000+00:00,Touch,BLUE,moved,document 1043,,G7
2023-12-04 12:57:42.067000+00:00,Touch,BLUE,moved,document 1061,,G7
2023-12-04 12:57:48.199000+00:00,Touch,BLUE,stopped,scrolling Document 1061,,G7
2023-12-04 12:57:50.281000+00:00,Touch,BLUE,stopped,scrolling Document 1061,,G7
2023-12-04 12:58:03.147000+00:00,Touch,GREEN,moved,document 1036,,G7
2023-12-04 12:58:09.202000+00:00,Touch,GREEN,select,document 1036,,G7
2023-12-04 12:58:12.841000+00:00,Touch,GREEN,highlight,"sentence 'Coli can occur in unpasturized apple juice, but we were giving out clean fresh apples.' in document 1036",,G7
2023-12-04 12:58:14.279000+00:00,Touch,GREEN,clear,"sentence 'Coli can occur in unpasturized apple juice, but we were giving out clean fresh apples.' in document 1036",,G7
2023-12-04 12:58:14.502000+00:00,Touch,GREEN,highlight,sentence 'The common link seems to be their attendance at the Springfield Cinco De Mayo parade and eating free apples being given out by local farms as a promotional gesture.' in document 1036,,G7
2023-12-04 12:58:21.767000+00:00,Touch,BLUE,stopped,scrolling Document 1061,,G7
2023-12-04 12:58:30.791000+00:00,Touch,GREEN,highlight,"sentence 'With all the recent beef problems in Springfield, I think an investigation into uncooked meats at the festival may be in order,' stated George Prado, owner of the local FFE farms.' in document 1036",,G7
